txop_num,duration,termination_time,From,To,Ended Properly
1758,4789,1611259985,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1759,2139,1611267278,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1760,700,1611294085,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1761,1703,1611297505,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1762,3675,1611302972,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1763,1911,1611304928,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1764,10731,1611315704,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1765,128,1611315876,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1766,128,1611316118,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1767,128,1611330612,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1768,128,1611334704,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1769,129,1611334986,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1770,128,1611335294,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1771,1649,1611337070,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1772,2197,1611339311,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1773,127,1611343257,ec:4c:8c:39:47:f2,1c:28:af:1f:0d:94,yes
1774,129,1611346415,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1775,384,1611356555,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1776,273,1611358038,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1777,565,1611359020,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,no
1778,61,1611359081,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1779,11100,1611374049,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1780,128,1611393944,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1781,128,1611394796,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1782,343,1611403311,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1783,128,1611404436,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1784,1133,1611405866,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1785,407,1611406318,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1786,1651,1611409624,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1787,2276,1611411944,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,no
1788,60,1611412004,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1789,128,1611419329,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1790,128,1611420640,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1791,634,1611421800,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1792,128,1611421972,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1793,128,1611425066,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1794,128,1611433045,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1795,128,1611433395,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1796,236,1611434248,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1797,128,1611434420,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1798,128,1611436035,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1799,128,1611436345,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1800,128,1611436698,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1801,136,1611436998,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1802,128,1611441871,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1803,128,1611442806,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1804,128,1611444801,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1805,128,1611447467,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1806,129,1611448088,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1807,128,1611449495,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1808,1244,1611456760,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1809,1153,1611459102,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1810,415,1611459736,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1811,60,1611459952,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1812,128,1611460273,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1813,129,1611460699,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1814,980,1611462178,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1815,302,1611462525,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1816,128,1611463671,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1817,306,1611464627,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1818,129,1611464962,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1819,128,1611465571,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1820,128,1611465862,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1821,6207,1611472573,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1822,61,1611486389,ba:6d:f7:23:94:aa,1c:28:af:1f:0d:91,yes
1823,1330,1611505306,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1824,352,1611505706,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1825,791,1611506542,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1826,128,1611508002,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1827,128,1611508259,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1828,128,1611508514,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1829,128,1611508755,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1830,128,1611509064,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1831,247,1611509607,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1832,2108,1611517187,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1833,128,1611517359,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1834,3606,1611521164,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1835,1703,1611522912,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1836,3471,1611529530,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1837,1943,1611531518,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1838,128,1611533089,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1839,128,1611538480,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1840,129,1611552943,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1841,128,1611553260,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1842,4097,1611566327,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1843,821,1611569755,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1844,376,1611571187,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1845,510,1611572406,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1846,3803,1611583326,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1847,128,1611583498,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1848,415,1611592017,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1849,383,1611592445,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1850,318,1611593910,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1851,575,1611594529,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1852,128,1611594701,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1853,128,1611597070,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1854,12494,1611610809,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1855,128,1611612622,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1856,315,1611614691,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1857,1205,1611616904,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1858,874,1611618650,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1859,240,1611623155,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1860,1564,1611626577,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1861,4977,1611631599,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1862,900,1611632543,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1863,397,1611652951,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1864,331,1611659854,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1865,128,1611671939,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1866,128,1611672256,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1867,128,1611686071,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1868,128,1611687014,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1869,328,1611687836,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1870,1721,1611689714,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
1871,1001,1611690759,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1872,8059,1611699085,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1873,128,1611702701,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1874,128,1611713349,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1875,1134,1611720491,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1876,5923,1611726458,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1877,128,1611728553,98:bd:80:4d:67:be,1c:28:af:1f:0d:94,yes
1878,128,1611734084,dc:45:46:79:db:af,1c:28:af:1f:0d:94,yes
1879,1190,1611752837,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1880,12539,1611765421,1c:28:af:1f:0d:94,dc:45:46:79:db:af,no
1881,8851,1611796754,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1882,10531,1611807330,1c:28:af:1f:0d:94,a6:70:72:f8:56:5e,no
1883,1004,1611810158,a6:70:72:f8:56:5e,1c:28:af:1f:0d:94,no
1884,4444,1611814646,dc:45:46:79:db:af,1c:28:af:1f:0d:94,no
